image_id,image_path,role,label,method,tube_conf,roi_conf,mean_au,p95_au,sat_frac
solo_train_pos_21,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_21.jpg,solo,pos,GRAY,0.8748,0.8263,211.892502,223.000000,0.009722
solo_train_pos_21,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_21.jpg,solo,pos,HSV_S,0.8748,0.8263,189.158310,192.000000,0.009722
solo_train_pos_21,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_21.jpg,solo,pos,G_norm,0.8748,0.8263,105.089569,108.756805,0.009722
solo_train_pos_21,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_21.jpg,solo,pos,G_ratio,0.8748,0.8263,222.380463,235.743362,0.009722
solo_train_pos_21,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_21.jpg,solo,pos,ExG,0.8748,0.8263,112.819794,178.738327,0.009722
solo_train_pos_22,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_22.jpg,solo,pos,G,0.8484,0.8077,212.998032,238.000000,0.003021
solo_train_pos_22,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_22.jpg,solo,pos,HSV_V,0.8484,0.8077,213.037338,238.000000,0.003021
solo_train_pos_22,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_22.jpg,solo,pos,GRAY,0.8484,0.8077,187.523819,210.000000,0.003021
solo_train_pos_22,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_22.jpg,solo,pos,HSV_S,0.8484,0.8077,225.217270,231.000000,0.003021
solo_train_pos_22,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_22.jpg,solo,pos,G_norm,0.8484,0.8077,124.122353,125.807526,0.003021
solo_train_pos_22,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_22.jpg,solo,pos,G_ratio,0.8484,0.8077,230.129837,236.230042,0.003021
solo_train_pos_22,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_22.jpg,solo,pos,ExG,0.8484,0.8077,174.954895,235.384613,0.003021
solo_train_pos_23,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_23.jpg,solo,pos,G,0.8423,0.8162,206.474930,232.000000,0.005579
solo_train_pos_23,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_23.jpg,solo,pos,HSV_V,0.8423,0.8162,227.058289,247.000000,0.005579
solo_train_pos_23,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_23.jpg,solo,pos,GRAY,0.8423,0.8162,193.357834,215.000000,0.005579
solo_train_pos_23,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_23.jpg,solo,pos,HSV_S,0.8423,0.8162,212.779343,218.000000,0.005579
solo_train_pos_23,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_23.jpg,solo,pos,G_norm,0.8423,0.8162,111.429817,113.388351,0.005579
solo_train_pos_23,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_23.jpg,solo,pos,G_ratio,0.8423,0.8162,233.773178,241.010193,0.005579
solo_train_pos_23,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_23.jpg,solo,pos,ExG,0.8423,0.8162,170.831421,209.522293,0.005579
solo_train_pos_24,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_24.jpg,solo,pos,G,0.8282,0.8170,237.040024,254.000000,0.064438
solo_train_pos_24,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_24.jpg,solo,pos,HSV_V,0.8282,0.8170,239.723038,254.000000,0.064438
solo_train_pos_24,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_24.jpg,solo,pos,GRAY,0.8282,0.8170,217.193924,231.000000,0.064438
solo_train_pos_24,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_24.jpg,solo,pos,HSV_S,0.8282,0.8170,195.412720,198.000000,0.064438
solo_train_pos_24,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_24.jpg,solo,pos,G_norm,0.8282,0.8170,113.426086,114.795372,0.064438
solo_train_pos_24,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_24.jpg,solo,pos,G_ratio,0.8282,0.8170,247.684891,253.048813,0.064438
solo_train_pos_24,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_24.jpg,solo,pos,ExG,0.8282,0.8170,198.521225,255.000000,0.064438
solo_train_pos_25,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_25.jpg,solo,pos,G,0.8273,0.8134,234.031586,254.000000,0.053846
solo_train_pos_25,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_25.jpg,solo,pos,HSV_V,0.8273,0.8134,237.224655,254.000000,0.053846
solo_train_pos_25,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_25.jpg,solo,pos,GRAY,0.8273,0.8134,214.626541,231.000000,0.053846
solo_train_pos_25,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_25.jpg,solo,pos,HSV_S,0.8273,0.8134,195.581955,198.000000,0.053846
solo_train_pos_25,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_25.jpg,solo,pos,G_norm,0.8273,0.8134,113.216827,114.795372,0.053846
solo_train_pos_25,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_25.jpg,solo,pos,G_ratio,0.8273,0.8134,246.825760,252.969116,0.053846
solo_train_pos_25,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_25.jpg,solo,pos,ExG,0.8273,0.8134,209.571533,255.000000,0.053846
solo_train_pos_26,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_26.jpg,solo,pos,G,0.8403,0.8158,220.351105,242.000000,0.014022
solo_train_pos_26,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_26.jpg,solo,pos,HSV_V,0.8403,0.8158,247.396103,255.000000,0.014022
solo_train_pos_26,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_26.jpg,solo,pos,GRAY,0.8403,0.8158,210.524078,225.000000,0.014022
solo_train_pos_26,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_26.jpg,solo,pos,HSV_S,0.8403,0.8158,190.074890,192.000000,0.014022
solo_train_pos_26,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_26.jpg,solo,pos,G_norm,0.8403,0.8158,105.479942,110.218006,0.014022
solo_train_pos_26,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_26.jpg,solo,pos,G_ratio,0.8403,0.8158,224.862610,242.271960,0.014022
solo_train_pos_26,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_26.jpg,solo,pos,ExG,0.8403,0.8158,171.964905,224.005524,0.014022
solo_train_pos_27,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_27.jpg,solo,pos,G,0.8262,0.8180,220.566238,242.000000,0.011228
solo_train_pos_27,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_27.jpg,solo,pos,HSV_V,0.8262,0.8180,247.976349,255.000000,0.011228
solo_train_pos_27,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_27.jpg,solo,pos,GRAY,0.8262,0.8180,210.846970,225.000000,0.011228
solo_train_pos_27,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_27.jpg,solo,pos,HSV_S,0.8262,0.8180,189.760361,192.000000,0.011228
solo_train_pos_27,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_27.jpg,solo,pos,G_norm,0.8262,0.8180,105.485657,110.258011,0.011228
solo_train_pos_27,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_27.jpg,solo,pos,G_ratio,0.8262,0.8180,225.320175,242.999680,0.011228
solo_train_pos_27,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_27.jpg,solo,pos,ExG,0.8262,0.8180,151.237915,215.769226,0.011228
solo_train_pos_28,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_28.jpg,solo,pos,G,0.8329,0.8240,216.738083,233.000000,0.002775
solo_train_pos_28,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_28.jpg,solo,pos,HSV_V,0.8329,0.8240,248.530869,255.000000,0.002775
solo_train_pos_28,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_28.jpg,solo,pos,GRAY,0.8329,0.8240,208.913513,220.000000,0.002775
solo_train_pos_28,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_28.jpg,solo,pos,HSV_S,0.8329,0.8240,188.828094,192.000000,0.002775
solo_train_pos_28,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_28.jpg,solo,pos,G_norm,0.8329,0.8240,104.100044,107.490875,0.002775
solo_train_pos_28,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_28.jpg,solo,pos,G_ratio,0.8329,0.8240,220.293945,232.457123,0.002775
solo_train_pos_28,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_28.jpg,solo,pos,ExG,0.8329,0.8240,150.232254,197.542526,0.002775
solo_train_pos_29,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_29.jpg,solo,pos,G,0.8327,0.8184,216.772766,234.000000,0.003496
solo_train_pos_29,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_29.jpg,solo,pos,HSV_V,0.8327,0.8184,248.244385,255.000000,0.003496
solo_train_pos_29,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_29.jpg,solo,pos,GRAY,0.8327,0.8184,208.802170,221.000000,0.003496
solo_train_pos_29,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_29.jpg,solo,pos,HSV_S,0.8327,0.8184,189.158630,192.000000,0.003496
solo_train_pos_29,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_29.jpg,solo,pos,G_norm,0.8327,0.8184,104.218811,107.563629,0.003496
solo_train_pos_29,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_29.jpg,solo,pos,G_ratio,0.8327,0.8184,223.858765,236.039658,0.003496
solo_train_pos_29,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_29.jpg,solo,pos,ExG,0.8327,0.8184,148.282806,194.021744,0.003496
solo_train_pos_3,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_3.jpg,solo,pos,G,0.8410,0.8073,207.957565,230.000000,0.000726
solo_train_pos_3,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_3.jpg,solo,pos,HSV_V,0.8410,0.8073,224.464279,244.000000,0.000726
solo_train_pos_3,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_3.jpg,solo,pos,GRAY,0.8410,0.8073,193.351166,213.000000,0.000726
solo_train_pos_3,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_3.jpg,solo,pos,HSV_S,0.8410,0.8073,213.360870,217.000000,0.000726
solo_train_pos_3,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_3.jpg,solo,pos,G_norm,0.8410,0.8073,112.774284,114.179108,0.000726
solo_train_pos_3,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_3.jpg,solo,pos,G_ratio,0.8410,0.8073,243.247208,248.600082,0.000726
solo_train_pos_3,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_3.jpg,solo,pos,ExG,0.8410,0.8073,187.331863,225.709457,0.000726
solo_train_pos_30,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_30.jpg,solo,pos,G,0.8273,0.8200,228.253937,245.000000,0.018592
solo_train_pos_30,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_30.jpg,solo,pos,HSV_V,0.8273,0.8200,251.835434,255.000000,0.018592
solo_train_pos_30,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_30.jpg,solo,pos,GRAY,0.8273,0.8200,216.686890,227.000000,0.018592
solo_train_pos_30,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_30.jpg,solo,pos,HSV_S,0.8273,0.8200,189.470627,192.000000,0.018592
solo_train_pos_30,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_30.jpg,solo,pos,G_norm,0.8273,0.8200,106.666451,110.968033,0.018592
solo_train_pos_30,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_30.jpg,solo,pos,G_ratio,0.8273,0.8200,227.691635,243.643860,0.018592
solo_train_pos_30,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_30.jpg,solo,pos,ExG,0.8273,0.8200,157.478241,218.571426,0.018592
solo_train_pos_31,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_31.jpg,solo,pos,G,0.8467,0.8248,229.060120,243.000000,0.016717
solo_train_pos_31,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_31.jpg,solo,pos,HSV_V,0.8467,0.8248,252.383179,255.000000,0.016717
solo_train_pos_31,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_31.jpg,solo,pos,GRAY,0.8467,0.8248,217.357529,226.000000,0.016717
solo_train_pos_31,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_31.jpg,solo,pos,HSV_S,0.8467,0.8248,189.305695,192.000000,0.016717
solo_train_pos_31,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_31.jpg,solo,pos,G_norm,0.8467,0.8248,106.793854,110.651787,0.016717
solo_train_pos_31,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_31.jpg,solo,pos,G_ratio,0.8467,0.8248,228.283112,242.596344,0.016717
solo_train_pos_31,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_31.jpg,solo,pos,ExG,0.8467,0.8248,143.285721,207.187500,0.016717
solo_train_pos_32,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_32.jpg,solo,pos,G,0.8316,0.8146,203.238449,229.000000,0.001356
solo_train_pos_32,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_32.jpg,solo,pos,HSV_V,0.8316,0.8146,231.439514,251.000000,0.001356
solo_train_pos_32,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_32.jpg,solo,pos,GRAY,0.8316,0.8146,193.180893,215.000000,0.001356
solo_train_pos_32,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_32.jpg,solo,pos,HSV_S,0.8316,0.8146,210.159225,215.000000,0.001356
solo_train_pos_32,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_32.jpg,solo,pos,G_norm,0.8316,0.8146,108.642708,110.848885,0.001356
solo_train_pos_32,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_32.jpg,solo,pos,G_ratio,0.8316,0.8146,227.153305,235.150406,0.001356
solo_train_pos_32,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_32.jpg,solo,pos,ExG,0.8316,0.8146,179.614365,220.666473,0.001356
solo_train_pos_33,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_33.jpg,solo,pos,G,0.8305,0.8193,203.242859,228.000000,0.000702
solo_train_pos_33,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_33.jpg,solo,pos,HSV_V,0.8305,0.8193,231.519623,251.000000,0.000702
solo_train_pos_33,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_33.jpg,solo,pos,GRAY,0.8305,0.8193,193.222519,214.000000,0.000702
solo_train_pos_33,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_33.jpg,solo,pos,HSV_S,0.8305,0.8193,210.036087,215.000000,0.000702
solo_train_pos_33,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_33.jpg,solo,pos,G_norm,0.8305,0.8193,108.616005,110.890800,0.000702
solo_train_pos_33,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_33.jpg,solo,pos,G_ratio,0.8305,0.8193,228.323914,236.616959,0.000702
solo_train_pos_33,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_33.jpg,solo,pos,ExG,0.8305,0.8193,181.028793,222.307693,0.000702
solo_train_pos_34,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_34.jpg,solo,pos,G,0.8479,0.8229,225.902435,242.000000,0.014435
solo_train_pos_34,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_34.jpg,solo,pos,HSV_V,0.8479,0.8229,250.754105,255.000000,0.014435
solo_train_pos_34,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_34.jpg,solo,pos,GRAY,0.8479,0.8229,214.957825,225.000000,0.014435
solo_train_pos_34,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_34.jpg,solo,pos,HSV_S,0.8479,0.8229,189.437408,192.000000,0.014435
solo_train_pos_34,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_34.jpg,solo,pos,G_norm,0.8479,0.8229,106.295860,110.258011,0.014435
solo_train_pos_34,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_34.jpg,solo,pos,G_ratio,0.8479,0.8229,227.906631,242.617310,0.014435
solo_train_pos_34,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_34.jpg,solo,pos,ExG,0.8479,0.8229,160.782089,216.474823,0.014435
solo_train_pos_35,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_35.jpg,solo,pos,G,0.8576,0.8269,226.249115,242.000000,0.012727
solo_train_pos_35,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_35.jpg,solo,pos,HSV_V,0.8576,0.8269,251.060226,255.000000,0.012727
solo_train_pos_35,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_35.jpg,solo,pos,GRAY,0.8576,0.8269,215.271912,226.000000,0.012727
solo_train_pos_35,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_35.jpg,solo,pos,HSV_S,0.8576,0.8269,189.379364,192.000000,0.012727
solo_train_pos_35,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_35.jpg,solo,pos,G_norm,0.8576,0.8269,106.324821,110.258011,0.012727
solo_train_pos_35,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_35.jpg,solo,pos,G_ratio,0.8576,0.8269,227.821396,242.426865,0.012727
solo_train_pos_35,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_35.jpg,solo,pos,ExG,0.8576,0.8269,150.978760,212.160004,0.012727
solo_train_pos_36,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_36.jpg,solo,pos,G,0.8781,0.8209,231.452560,248.000000,0.021295
solo_train_pos_36,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_36.jpg,solo,pos,HSV_V,0.8781,0.8209,251.676880,255.000000,0.021295
solo_train_pos_36,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_36.jpg,solo,pos,GRAY,0.8781,0.8209,218.441177,229.000000,0.021295
solo_train_pos_36,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_36.jpg,solo,pos,HSV_S,0.8781,0.8209,190.201645,193.000000,0.021295
solo_train_pos_36,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_36.jpg,solo,pos,G_norm,0.8781,0.8209,107.745682,112.017860,0.021295
solo_train_pos_36,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_36.jpg,solo,pos,G_ratio,0.8781,0.8209,231.660049,247.754715,0.021295
solo_train_pos_36,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_36.jpg,solo,pos,ExG,0.8781,0.8209,153.459122,226.926605,0.021295
solo_train_pos_37,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_37.jpg,solo,pos,G,0.8752,0.8212,230.559464,247.000000,0.020483
solo_train_pos_37,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_37.jpg,solo,pos,HSV_V,0.8752,0.8212,251.949844,255.000000,0.020483
solo_train_pos_37,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_37.jpg,solo,pos,GRAY,0.8752,0.8212,218.019257,228.000000,0.020483
solo_train_pos_37,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_37.jpg,solo,pos,HSV_S,0.8752,0.8212,189.892792,193.000000,0.020483
solo_train_pos_37,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_37.jpg,solo,pos,G_norm,0.8752,0.8212,107.414558,111.873894,0.020483
solo_train_pos_37,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_37.jpg,solo,pos,G_ratio,0.8752,0.8212,230.389069,247.187408,0.020483
solo_train_pos_37,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_37.jpg,solo,pos,ExG,0.8752,0.8212,147.434158,224.587158,0.020483
solo_train_pos_38,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_38.jpg,solo,pos,G,0.8670,0.8268,222.475082,240.000000,0.013554
solo_train_pos_38,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_38.jpg,solo,pos,HSV_V,0.8670,0.8268,249.992355,255.000000,0.013554
solo_train_pos_38,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_38.jpg,solo,pos,GRAY,0.8670,0.8268,212.691177,224.000000,0.013554
solo_train_pos_38,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_38.jpg,solo,pos,HSV_S,0.8670,0.8268,189.081345,191.000000,0.013554
solo_train_pos_38,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_38.jpg,solo,pos,G_norm,0.8670,0.8268,105.483864,109.677422,0.013554
solo_train_pos_38,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_38.jpg,solo,pos,G_ratio,0.8670,0.8268,224.552979,239.999695,0.013554
solo_train_pos_38,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_38.jpg,solo,pos,ExG,0.8670,0.8268,131.839447,199.285721,0.013554
solo_train_pos_39,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_39.jpg,solo,pos,G,0.8696,0.8304,221.658463,240.000000,0.010835
solo_train_pos_39,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_39.jpg,solo,pos,HSV_V,0.8696,0.8304,249.526688,255.000000,0.010835
solo_train_pos_39,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_39.jpg,solo,pos,GRAY,0.8696,0.8304,212.051193,224.000000,0.010835
solo_train_pos_39,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_39.jpg,solo,pos,HSV_S,0.8696,0.8304,189.214233,192.000000,0.010835
solo_train_pos_39,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_39.jpg,solo,pos,G_norm,0.8696,0.8304,105.375214,109.746834,0.010835
solo_train_pos_39,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_39.jpg,solo,pos,G_ratio,0.8696,0.8304,224.176682,240.266373,0.010835
solo_train_pos_39,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_39.jpg,solo,pos,ExG,0.8696,0.8304,142.126663,204.772736,0.010835
solo_train_pos_4,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_4.jpg,solo,pos,G,0.8402,0.8057,208.177811,231.000000,0.001905
solo_train_pos_4,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_4.jpg,solo,pos,HSV_V,0.8402,0.8057,224.520645,244.000000,0.001905
solo_train_pos_4,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_4.jpg,solo,pos,GRAY,0.8402,0.8057,193.492081,214.000000,0.001905
solo_train_pos_4,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_4.jpg,solo,pos,HSV_S,0.8402,0.8057,213.210541,217.000000,0.001905
solo_train_pos_4,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_4.jpg,solo,pos,G_norm,0.8402,0.8057,112.820114,114.310349,0.001905
solo_train_pos_4,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_4.jpg,solo,pos,G_ratio,0.8402,0.8057,241.492523,247.156448,0.001905
solo_train_pos_4,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_4.jpg,solo,pos,ExG,0.8402,0.8057,182.884064,221.586197,0.001905
solo_train_pos_40,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_40.jpg,solo,pos,G,0.8797,0.8302,221.902557,237.000000,0.012537
solo_train_pos_40,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_40.jpg,solo,pos,HSV_V,0.8797,0.8302,250.773804,255.000000,0.012537
solo_train_pos_40,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_40.jpg,solo,pos,GRAY,0.8797,0.8302,212.652039,223.000000,0.012537
solo_train_pos_40,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_40.jpg,solo,pos,HSV_S,0.8797,0.8302,188.737015,192.000000,0.012537
solo_train_pos_40,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_40.jpg,solo,pos,G_norm,0.8797,0.8302,105.114899,108.756805,0.012537
solo_train_pos_40,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\pos\solo_train_pos_40.jpg,solo,pos,G_ratio,0.8797,0.8302,222.103058,235.336334,0.012537
